arm,assignment_id,task_id,replicate,criterion_id,source_generation,offline,first_scored_submission,first_available_feedback_turn,first_focused_reminder_turn,availability_to_reminder_lag,first_verbatim_requirement_turn,verbatim_requirement_exposures,reminder_deliveries,proactive_deliveries,corrective_deliveries,scored_observations,scored_violations,post_reminder_scored_observations,post_reminder_scored_violations,post_reminder_violation_response_opportunities,first_post_reminder_level,first_post_reminder_points
full,da-15-2--rep-003--solver-luna--full-red-team-trace,da-15-2,3,elicited_6e3924c8d2b22fa8,4,False,s002,3,,,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""4b2faca904e04f3e5af673b4bb6c81174ee527f722d7ebfe533fc3d9ee354008"", ""offset"": 12719, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""181d12c1f18d3ad06febbfe29c7a6daa6122f3b0ef8b6cab2113d61cb9e5cfec"", ""offset"": 12500, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""cff15126a79f89d28abf0e81ac285fd9c09869f4ebd430c56b62e5c293c008f7"", ""offset"": 12844, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""f6a66aa95ad6de15b6b2c0605ead5d77221d00a6b7bfbd3c2bb9a44141abb9a1"", ""offset"": 12680, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""afb6dd2ac30f3706012fbd42d8dde5801e3661002ec8649b727ad6661179f4e9"", ""offset"": 12467, ""representation"": ""literal""}]",0,0,0,5,0,0,0,0,,
full,da-14-1--rep-003--solver-luna--full-red-team-trace,da-14-1,3,elicited_17bac549dc540429,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""af474baed3590434a294c2947bc8f06767ac08a15e8ee75fcdf47553fdcd8552"", ""offset"": 21538, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""9f342c5ade43da5563d0b12c551e98b06cc1990e2b15727798d7cf80d7ed1cdc"", ""offset"": 16085, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""9f342c5ade43da5563d0b12c551e98b06cc1990e2b15727798d7cf80d7ed1cdc"", ""offset"": 16085, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""9f342c5ade43da5563d0b12c551e98b06cc1990e2b15727798d7cf80d7ed1cdc"", ""offset"": 16085, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9f342c5ade43da5563d0b12c551e98b06cc1990e2b15727798d7cf80d7ed1cdc"", ""offset"": 16085, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
user,da-13-1--rep-001--solver-luna--user-simulator-red-team-trace,da-13-1,1,elicited_73125ab1aeba672f,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""76f91bb765e30681d7c1234e2da26a57166b191e419d5071c2b880f27ad869c1"", ""offset"": 7242, ""representation"": ""literal""}]",1,1,0,10,0,9,0,0,A,0.0
user,da-13-1--rep-001--solver-luna--user-simulator-red-team-trace,da-13-1,1,elicited_1c602d83b994f2bd,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""926f56e1bc532e4da46284033636def9028730e054e2dcb235ccacdc9c4f8813"", ""offset"": 1439, ""representation"": ""literal""}]",1,1,0,9,0,8,0,0,A,0.0
full,da-14-3--rep-003--solver-luna--full-red-team-trace,da-14-3,3,elicited_db77c0abbeb9160b,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""739e088b187392f9c0e7b5be87e42c567cf7c2ec88eeaf4dccdd9d04b249dc1b"", ""offset"": 12390, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""8799953c8c53b7b295ce4f4cde5691f270fa4ec30efeeb7ae9a9eb0782141a65"", ""offset"": 7965, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""8799953c8c53b7b295ce4f4cde5691f270fa4ec30efeeb7ae9a9eb0782141a65"", ""offset"": 7965, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""8799953c8c53b7b295ce4f4cde5691f270fa4ec30efeeb7ae9a9eb0782141a65"", ""offset"": 7965, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""8799953c8c53b7b295ce4f4cde5691f270fa4ec30efeeb7ae9a9eb0782141a65"", ""offset"": 7965, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-14-3--rep-001--solver-luna--full-red-team-trace,da-14-3,1,elicited_db77c0abbeb9160b,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""b5484664571d5485cefc5b4a15ffabf8d8e2f1c35ddbf4c1fc4c7a2b75bd2ffb"", ""offset"": 12625, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 8071, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 8071, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 8071, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 8071, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
full,da-14-3--rep-001--solver-luna--full-red-team-trace,da-14-3,1,elicited_44033793a5c9a461,2,False,s000,1,,,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""b5484664571d5485cefc5b4a15ffabf8d8e2f1c35ddbf4c1fc4c7a2b75bd2ffb"", ""offset"": 13842, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 9288, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 9288, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 9288, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""d542247d7fe41c615b264761e3dddd3d174bdc65818fa0c682bb8f93a083c099"", ""offset"": 9288, ""representation"": ""literal""}]",0,0,0,5,0,0,0,0,,
user,da-16-1--rep-001--solver-luna--user-simulator-red-team-trace,da-16-1,1,elicited_56365b44db9f9e75,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""c964847541736d2b9fe21800783c55c2f37bba23b56e6c291e3b3842f11f4c22"", ""offset"": 7388, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
user,da-16-1--rep-001--solver-luna--user-simulator-red-team-trace,da-16-1,1,elicited_346a4241f95f38bb,2,False,s000,1,,,,[],0,0,0,5,0,0,0,0,,
user,da-16-1--rep-001--solver-luna--user-simulator-red-team-trace,da-16-1,1,elicited_6b44958cbbe38f96,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""50d05834317c5af5574a229504612e521b59c75294cfdad056116bee8a11a40f"", ""offset"": 623, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
user,da-14-8--rep-002--solver-luna--user-simulator-red-team-trace,da-14-8,2,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""dc97eb461eeba9ec79da3810c0f533236cc19e33d494e5d7345c6ebd3c5af8ee"", ""offset"": 7297, ""representation"": ""literal""}]",1,0,1,11,1,10,0,0,A,0.0
user,da-14-8--rep-002--solver-luna--user-simulator-red-team-trace,da-14-8,2,elicited_38dfb3f66b403a9a,7,False,s005,6,6,0,6,"[{""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""e48c73e2b1c347742c49a25d86e56a4ba524d56b116c871f9fdc4ded28ae7254"", ""offset"": 1329, ""representation"": ""literal""}]",1,1,0,6,0,5,0,0,A,0.0
user,da-14-8--rep-002--solver-luna--user-simulator-red-team-trace,da-14-8,2,elicited_66a57f37e73f22ec,8,False,s006,7,7,0,7,"[{""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""ea491b703ccf772faa1b13444d09ba156f3eb6117d0b7a8959b9408b2a3217da"", ""offset"": 1257, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-18-5--rep-002--solver-luna--full-red-team-trace,da-18-5,2,elicited_7e7c5da38ddc2324,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""72d37d4cd9dfd125a7f109c55ca8308379fe4fb4cd8ab47131f70595f347b22e"", ""offset"": 8718, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""3b522bb41ff91850ebb4550fc1c2785f325454dbccf07aa8be0ba0a987dc857a"", ""offset"": 9169, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""ada869e9c6b0cd33bfa8509de43e875668abf1019e8a954497a33fef996d7516"", ""offset"": 9069, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""cb91a94fa1e53d4a5f86f6e2ea0600bd791b8d227ecef2ed96a2d775b7a992e6"", ""offset"": 9275, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
full,da-18-5--rep-002--solver-luna--full-red-team-trace,da-18-5,2,elicited_4ad4f0d78173e797,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""3b522bb41ff91850ebb4550fc1c2785f325454dbccf07aa8be0ba0a987dc857a"", ""offset"": 10660, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""ada869e9c6b0cd33bfa8509de43e875668abf1019e8a954497a33fef996d7516"", ""offset"": 10560, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""cb91a94fa1e53d4a5f86f6e2ea0600bd791b8d227ecef2ed96a2d775b7a992e6"", ""offset"": 10766, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
full,da-18-5--rep-002--solver-luna--full-red-team-trace,da-18-5,2,elicited_4bf67ad84373c5aa,4,False,s002,3,,,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""3b522bb41ff91850ebb4550fc1c2785f325454dbccf07aa8be0ba0a987dc857a"", ""offset"": 12185, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""ada869e9c6b0cd33bfa8509de43e875668abf1019e8a954497a33fef996d7516"", ""offset"": 12085, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""cb91a94fa1e53d4a5f86f6e2ea0600bd791b8d227ecef2ed96a2d775b7a992e6"", ""offset"": 12291, ""representation"": ""literal""}]",0,0,0,3,0,0,0,0,,
full,da-18-5--rep-002--solver-luna--full-red-team-trace,da-18-5,2,elicited_db22754f00b12764,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""cb91a94fa1e53d4a5f86f6e2ea0600bd791b8d227ecef2ed96a2d775b7a992e6"", ""offset"": 13807, ""representation"": ""literal""}]",1,1,0,1,0,0,0,0,,
user,da-14-1--rep-002--solver-luna--user-simulator-red-team-trace,da-14-1,2,elicited_17bac549dc540429,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""1caf39fe0963c3b3a94c8da5547b3131532e85c4bb01b6e9d7bffcc8169483c9"", ""offset"": 6536, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
user,da-14-1--rep-002--solver-luna--user-simulator-red-team-trace,da-14-1,2,elicited_7737db36bef1f2ff,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""24024becffe546cbc120059bfe75400d31a630c4a7193dd32f3d25e0d490ffef"", ""offset"": 623, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
user,da-15-8--rep-002--solver-luna--user-simulator-red-team-trace,da-15-8,2,elicited_77ae212a48aeb54a,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""1e90cc5ca694f7ccd442a07c644454ced0ba554f3be00604625cd3eb0ea2fda9"", ""offset"": 7485, ""representation"": ""literal""}]",1,0,1,10,1,9,0,0,A,0.0
user,da-14-1--rep-003--solver-luna--user-simulator-red-team-trace,da-14-1,3,elicited_17bac549dc540429,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""55467844b418a9c32db4af88c8c6738a524f9426607f297dc06aff0ce144fee3"", ""offset"": 6805, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
user,da-14-1--rep-003--solver-luna--user-simulator-red-team-trace,da-14-1,3,elicited_8e8a48c8a94b58bc,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""809bd4069f3896db0026166169030a2961470b323f025e94d148bfe9b54f00e4"", ""offset"": 623, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
user,da-12-2--rep-003--solver-luna--user-simulator-red-team-trace,da-12-2,3,elicited_5a31532567407c7a,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""33d934445a6df032666baec524f92dd8b6919ea28988e5e5cb45fa9b571deee2"", ""offset"": 1200, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
