policy,setting,task_id,replicate,submission,generation,solver_turn,criterion_id,ordinal,level,points,reason,title,requirement,source_generation,title_literal_in_prompt,prompt_path,prompt_sha256
candidate,user,da-14-3,2,s004,4,5,elicited_95dbeeead0522e6a,criterion_8,A,0,All reported percentages are consistent with their counts and denominators within rounding.,Internal Consistency of Reported Quantities,"When reporting counts, denominators, and percentages, ensure each percentage is arithmetically consistent with its stated count and denominator.",4,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-3/rep-002/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
candidate,user,da-14-3,3,s001,1,2,elicited_db77c0abbeb9160b,criterion_7,A,0,Provides inspectable filtering code for condition=infected and reports the resulting cohort counts.,Sepsis Cohort Infection Restriction,"When reporting proportions for critically ill patients in a sepsis-focused analysis, the claimed cohort must be restricted to records identified as infected, rather than combining infected patients with healthy or non-infected records.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
candidate,user,da-14-3,3,s002,2,3,elicited_db77c0abbeb9160b,criterion_7,A,0,Provides inspectable filtering code for condition=infected and reports the resulting cohort counts.,Sepsis Cohort Infection Restriction,"When reporting proportions for critically ill patients in a sepsis-focused analysis, the claimed cohort must be restricted to records identified as infected, rather than combining infected patients with healthy or non-infected records.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,79d08c2a5e6746df4fd0e8dbd6797d1083d9b64847d169f0220bc767b854872a
candidate,user,da-14-3,3,s003,3,4,elicited_db77c0abbeb9160b,criterion_7,A,0,Provides an inspectable infected filter with condition=infected and reports the resulting cohort counts.,Sepsis Cohort Infection Restriction,"When reporting proportions for critically ill patients in a sepsis-focused analysis, the claimed cohort must be restricted to records identified as infected, rather than combining infected patients with healthy or non-infected records.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
candidate,user,da-14-3,3,s004,4,5,elicited_db77c0abbeb9160b,criterion_7,A,0,Provides an inspectable infected filter with condition=infected and reports the resulting cohort counts.,Sepsis Cohort Infection Restriction,"When reporting proportions for critically ill patients in a sepsis-focused analysis, the claimed cohort must be restricted to records identified as infected, rather than combining infected patients with healthy or non-infected records.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
candidate,user,da-14-8,1,s001,1,2,elicited_42633414a38f749a,criterion_8,A,0,The submission does not rely on a detailed pairwise-distribution claim; the optional distribution check is not required.,Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt,c6ca09280936e63d08ce0b28c3b9fa592a1631c7ea036b26f7d1fd73abe441e7
candidate,user,da-14-8,1,s002,2,3,elicited_42633414a38f749a,criterion_8,C,-10,"Claims module coherence but provides only means and low-coherence gene summaries, without pairwise ranges or threshold proportions revealing distributional heterogeneity.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,8e000475f724d7e5e85f34d1181aa8efc0a03bdb085d26daa9e9514996d6f837
candidate,user,da-14-8,1,s003,3,4,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, qualifying the coherence conclusions.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,0b0c71358cfb52f3fdbe4a5d0dfa39a55034a516de032bd4842ee3392e578c03
candidate,user,da-14-8,1,s004,4,5,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, qualifying the coherence conclusions.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,5d189e9cfbe270d80d00c1bfab45d32e15b88ba0a6d29a6111022a663b92842e
candidate,user,da-14-8,1,s005,5,6,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, qualifying the coherence conclusions.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,325dd5798cb56759dde039ddb2246a0844885ca17f3da264ea366fe397f7d715
candidate,user,da-14-8,1,s006,6,7,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, qualifying the coherence conclusions.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,d9e1fd05d2ba85331cd14317b8c25a03a2959e22f36bdbe55d20f2fe476007dd
candidate,user,da-14-8,1,s007,7,8,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, providing distributional context beyond means.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,09aa2b2725c213fd6df690d306c2f8e07bd9ddba7e68e937ec01fef7135a1fec
candidate,user,da-14-8,1,s008,8,9,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, qualifying the coherence conclusions.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,8ee1fd695b2cfb6aa7bc43da07e60adfbda791ffee5b41e62246acdaf0735621
candidate,user,da-14-8,1,s009,9,10,elicited_42633414a38f749a,criterion_8,A,0,"Reports ranges and proportions below zero and 0.20 for both sets, qualifying the coherence conclusions.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
candidate,user,da-14-8,2,s001,1,2,elicited_42633414a38f749a,criterion_8,A,0,"Reports means, medians, positivity proportions, and ranges for both sets, providing inspectable distributional detail.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt,e397217e4e097956a6e52720ef20b65d24485455f53fb8e9b28d6c28564ab20b
candidate,user,da-14-8,2,s002,2,3,elicited_42633414a38f749a,criterion_8,A,0,"Reports mean, median, positivity, and ranges for both sets, providing inspectable distributional detail beyond central tendency.",Characterize the pairwise correlation distribution,"When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,False,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-14-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,06da359b58406ca19f049f19a07b4188400ce3b342ab230bce6ef412b6354510
