policy,setting,task_id,replicate,generation,criterion_id,title,requirement,accepted,rejection_reason,replaces,citations,supported,tied,reversed,observed_support_pattern,path
candidate,user,da-13-6,1,5,elicited_6f44e789aae16e06,Consistency Between Computation and Reported Claims,"Claimed quantitative results, exception lists, denominators, and inclusion rules must agree with the executable analysis and with all reported intermediate results.",False,criterion_support_failed,[],4,1,3,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-13-6,1,6,elicited_c4e8aa3770c2256f,Internal consistency of computational evidence,"When quantitative results are claimed, the submitted code, intermediate outputs, and final narrative must support the same definitions, denominators, counts, and conclusions without contradictions or materially non-reproducible code.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-13-6,1,7,elicited_441517eda64407fb,Executable and internally consistent reproducibility,"When claiming computed results, the submitted code and trace must define all inputs and intermediate objects, use compatible operations, and support reproduction of the reported outputs without hidden steps or contradictory snippets.",False,semantic_validation_failed,[],2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-13-6,1,8,elicited_d92d0c599d873d42,Internal consistency of reported results,"When reporting computed counts, percentages, classifications, or named exceptions, the submitted code and intermediate results must reproduce and support those claims without contradictory values or stale outputs.",False,criterion_support_failed,[],4,1,1,2,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-13-6,1,9,elicited_72c13fc10d8d6eac,Null calibration for directional concordance claims,"When interpreting same-direction agreement as non-random or as evidence of meaningful biological consistency, the analysis must define the tested protein universe and provide a reproducible null calibration specifically for directional agreement, including an appropriate test or justified null expectation and its uncertainty or statistical evidence.",False,semantic_validation_failed,"[""elicited_fd1b148d5bf4b379""]",11,0,11,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-13-6,2,2,elicited_7fca5ca6984cdd02,Consistency between reported results and supporting computation,"When reporting computed quantitative findings, the final claims must agree with the submitted code, intermediate results, and stated denominators; reported counts and percentages must be arithmetically compatible.",False,semantic_validation_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-13-6,2,3,elicited_84d7abbe31e61cee,Consistency between reported results and supporting analysis,"When reporting computed counts, percentages, or statistics, the submission must keep those claims consistent with its supplied code and other stated intermediate results.",False,criterion_support_failed,[],3,1,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-13-6,2,3,elicited_4c3e8db81626a4b1,Executable reproducibility of analytical code,"When the submission claims to provide reproducible computation, its code for material data loading and analysis must be syntactically valid and directly runnable from the stated inputs.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-13-6,2,4,elicited_f8ce85ab519a9cb3,Cross-check reported results against the supporting computation,"When reporting computed counts or percentages, the answer must agree with the trace’s code and intermediate results, including across primary and sensitivity analyses.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-13-6,2,4,elicited_94371003dcc7a6e9,Executable reproducibility evidence,"When claiming a reproducible analysis, supplied code must be directly executable as written and visibly support the reported data loading, transformation, and comparison.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-13-6,2,5,elicited_9e9b0da395b5bbae,Alignment of reported results with executable analysis,"When quantitative results are claimed as computed, the submitted code must be copy-paste executable and its reported outputs must agree with the code’s stated filters, denominators, and intermediate results.",False,criterion_support_failed,[],4,2,1,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-13-6,2,6,elicited_bebf76ec199b5c72,Internal consistency of reported computations,"When reporting computed quantitative results, the analysis must use the same definitions and inputs across its code, trace, and final answer, with reported values reproducibly matching the displayed computation.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-13-6,2,7,elicited_58e457a87e391035,Null calibration of concordance claims,"When claiming that protein overlap or same-direction agreement exceeds chance, calibrate each claimed property against an appropriate, explicitly defined null using the analyzed protein universe and report reproducible test inputs and results.",False,semantic_validation_failed,"[""elicited_fd1b148d5bf4b379""]",2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-13-6,2,8,elicited_a82989e2317c348b,Accuracy of comparator-stratum results,"When reporting menopause or other comparator-stratum concordance, the submitted counts and percentages must agree with the stated filtering and direction rules and with reproducible calculations, separately for CPA and SPIRO.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-13-6,2,9,elicited_34544d27f2fe2269,Executable support for reported computations,"Claimed quantitative results must be reproducible from the submitted code and public inputs; code must be syntactically valid, self-contained for its stated purpose, and internally consistent with the reported outputs.",False,semantic_validation_failed,[],4,1,2,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-13-6,2,10,elicited_32d9b626ed4f559b,Consistency of Reported Results With Supporting Computation,"When quantitative results are claimed as computed, the reported values and conclusions must agree with the submitted code and any directly inspectable outputs.",False,criterion_support_failed,[],5,3,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-13-6,2,10,elicited_7cfa69fa42d16fbb,Runnable and Self-Contained Reproduction,"When reproducible computation is claimed, the submitted material must contain directly inspectable, runnable code that loads its inputs and defines the required transformations without relying on hidden state or unavailable preceding snippets.",False,criterion_support_failed,[],4,2,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-13-6,3,2,elicited_bef5fabe3be75c7d,Internal consistency of reported quantitative results,"When presenting computed counts or percentages, the submission must use consistent definitions and report the same results across code, intermediate summaries, trace, and final answer.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-13-6,3,4,elicited_98e8892141e47a66,Complement thresholded overlap with effect-size alignment,"When claiming broad proteomic resemblance or global alignment, quantify association between effect-size vectors across the shared protein universe, rather than relying only on significant-set overlap and sign counts.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
